zona_leste,zona_norte,zona_oeste,zona_sul,quartos,areas,precos
0,0,1,0,0.6931471805599453,3.6888794541139363,7.824445930877619
0,0,1,0,1.0986122886681098,4.219507705176107,8.412054873292933
0,0,0,1,1.0986122886681098,4.143134726391533,7.0909098220799835
0,0,0,1,1.0986122886681098,3.9512437185814275,7.601402334583733
0,0,0,1,1.3862943611198906,4.30406509320417,7.170888478512505
0,0,0,1,1.3862943611198906,5.638354669333745,9.392745258631441
0,0,1,0,1.6094379124341003,5.707110264748875,8.732465848349879
1,0,0,0,0.6931471805599453,3.828641396489095,13.742940940397677
0,0,1,0,1.3862943611198906,4.31748811353631,7.893572073504902
0,0,0,1,1.0986122886681098,4.605170185988092,7.441906728051625
1,0,0,0,1.3862943611198906,5.5254529391317835,7.560601162768557
0,1,0,0,1.0986122886681098,4.110873864173311,6.976348070447749
0,0,0,1,1.0986122886681098,4.02535169073515,8.131824785007195
0,1,0,0,0.6931471805599453,4.2626798770413155,7.0587581525186645
0,0,0,1,1.0986122886681098,4.2626798770413155,7.438971592395862
0,1,0,0,0.6931471805599453,3.828641396489095,13.710151153416941
0,0,0,1,0.6931471805599453,3.6375861597263857,7.696667081526462
1,0,0,0,1.3862943611198906,4.394449154672439,7.313886831633462
0,1,0,0,0.6931471805599453,3.7612001156935624,7.696667081526462
1,0,0,0,1.0986122886681098,4.2626798770413155,7.3783837129967145
0,0,0,1,1.3862943611198906,4.836281906951478,8.699681400989514
0,1,0,0,1.0986122886681098,3.970291913552122,7.280008252884188
0,1,0,0,1.0986122886681098,4.189654742026425,7.650168700845001
0,0,0,1,1.3862943611198906,4.31748811353631,7.779048644925556
0,0,1,0,1.0986122886681098,4.23410650459726,7.762596048540069
0,1,0,0,1.0986122886681098,4.61512051684126,7.208600337960199
1,0,0,0,0.6931471805599453,3.828641396489095,13.710151153416941
0,0,1,0,0.6931471805599453,3.7612001156935624,7.496097345175956
0,1,0,0,0.6931471805599453,3.5263605246161616,7.696667081526462
0,0,1,0,0.6931471805599453,3.5553480614894135,7.8636512654486515
0,1,0,0,1.3862943611198906,5.442417710521793,8.064636475774222
0,0,1,0,1.0986122886681098,5.442417710521793,7.601402334583733
0,0,1,0,1.0986122886681098,4.836281906951478,8.497194544909547
1,0,0,0,1.0986122886681098,4.394449154672439,7.438971592395862
0,0,0,1,1.0986122886681098,4.31748811353631,8.160803920954665
1,0,0,0,0.6931471805599453,3.6375861597263857,7.783640596221253
0,0,0,1,0.6931471805599453,3.9889840465642745,8.071218539969863
0,0,1,0,1.3862943611198906,4.382026634673881,8.146419323098003
1,0,0,0,1.3862943611198906,5.0689042022202315,7.3783837129967145
0,0,0,1,1.3862943611198906,4.836281906951478,7.824445930877619
1,0,0,0,1.0986122886681098,4.532599493153256,7.534228326274089
0,0,0,1,1.0986122886681098,4.2626798770413155,7.696667081526462
0,0,0,1,1.0986122886681098,4.143134726391533,7.208600337960199
1,0,0,0,1.791759469228055,5.700443573390687,8.24301946898925
1,0,0,0,1.0986122886681098,5.993961427306569,8.962007209588313
0,0,0,1,1.3862943611198906,4.875197323201151,8.79497643168877
0,0,1,0,0.6931471805599453,3.4339872044851463,13.710151153416941
1,0,0,0,1.0986122886681098,4.2626798770413155,13.81451105863119
0,0,1,0,1.0986122886681098,4.804021044733257,9.15915233520675
0,0,0,1,1.3862943611198906,5.5254529391317835,8.909370405197466
0,0,1,0,1.3862943611198906,5.7745515455444085,8.166500319155052
0,0,0,1,0.6931471805599453,3.7612001156935624,7.741099090035366
1,0,0,0,0.6931471805599453,3.58351893845611,7.0909098220799835
0,0,1,0,0.6931471805599453,3.5553480614894135,7.937731775260109
1,0,0,0,1.0986122886681098,5.564520407322694,8.160803920954665
0,0,1,0,0.6931471805599453,3.258096538021482,7.409136443920128
0,1,0,0,0.6931471805599453,3.828641396489095,13.76421831620775
0,0,1,0,1.3862943611198906,5.198497031265826,8.987321812850125
0,0,1,0,1.0986122886681098,3.9318256327243257,7.637716432664798
0,1,0,0,1.0986122886681098,4.189654742026425,7.438971592395862
1,0,0,0,1.3862943611198906,4.6913478822291435,7.601402334583733
1,0,0,0,1.3862943611198906,4.7535901911063645,7.9966538754626075
0,0,1,0,1.0986122886681098,4.442651256490317,8.216358332386156
1,0,0,0,1.3862943611198906,4.5217885770490405,7.696667081526462
1,0,0,0,1.0986122886681098,8.699681400989514,7.313886831633462
1,0,0,0,0.6931471805599453,3.713572066704308,13.710151153416941
0,0,0,1,0.6931471805599453,3.871201010907891,8.101980731853192
0,1,0,0,1.0986122886681098,4.02535169073515,7.3783837129967145
0,0,1,0,1.3862943611198906,4.672828834461906,8.101980731853192
1,0,0,0,1.0986122886681098,3.58351893845611,7.02197642307216
0,0,0,1,1.0986122886681098,3.828641396489095,7.280008252884188
1,0,0,0,0.6931471805599453,1.9459101490553132,12.608202196848836
1,0,0,0,0.6931471805599453,3.295836866004329,13.527829818844937
1,0,0,0,1.3862943611198906,4.2626798770413155,7.937731775260109
0,0,0,1,1.0986122886681098,3.9318256327243257,7.025538314638521
0,0,1,0,1.0986122886681098,4.02535169073515,7.201170883281678
1,0,0,0,1.3862943611198906,5.14166355650266,8.197263371414335
0,1,0,0,1.0986122886681098,3.9318256327243257,7.408530566894626
1,0,0,0,1.3862943611198906,4.51085950651685,7.754052639035757
0,0,0,1,1.3862943611198906,4.61512051684126,8.602636673233706
0,0,0,1,1.0986122886681098,3.9318256327243257,7.937731775260109
0,0,1,0,1.0986122886681098,4.59511985013459,7.5310163320779155
0,0,1,0,0.6931471805599453,3.367295829986474,7.313886831633462
1,0,0,0,1.0986122886681098,6.270988431858299,9.472781556562168
0,0,0,1,1.3862943611198906,4.189654742026425,7.664346632098617
0,0,1,0,1.0986122886681098,4.330733340286331,7.791935956938058
0,1,0,0,0.6931471805599453,3.044522437723423,13.76421831620775
1,0,0,0,1.0986122886681098,4.110873864173311,13.723396365547096
0,0,1,0,0.6931471805599453,3.5553480614894135,7.937731775260109
1,0,0,0,1.0986122886681098,5.484796933490655,8.922791623969637
0,0,0,1,1.0986122886681098,3.8918202981106265,7.293697720601438
0,0,0,1,0.6931471805599453,3.58351893845611,7.937731775260109
0,0,0,1,1.3862943611198906,5.303304908059076,8.216358332386156
0,0,0,1,0.6931471805599453,4.007333185232471,7.783640596221253
0,1,0,0,1.3862943611198906,4.795790545596741,8.006700845440367
0,1,0,0,1.0986122886681098,3.9318256327243257,7.155396301896734
1,0,0,0,0.6931471805599453,4.2626798770413155,7.242797922793756
0,0,1,0,1.3862943611198906,4.532599493153256,8.612685172875459
0,1,0,0,1.3862943611198906,4.394449154672439,7.462214939768189
0,1,0,0,1.0986122886681098,4.07753744390572,7.186144304522325
0,0,0,1,1.3862943611198906,4.276666119016055,7.496097345175956
0,0,0,1,1.0986122886681098,3.8918202981106265,7.00397413672268
0,1,0,0,1.0986122886681098,3.970291913552122,7.601402334583733
0,0,1,0,1.0986122886681098,4.394449154672439,7.835974581721566
0,0,0,1,1.0986122886681098,4.394449154672439,7.496097345175956
1,0,0,0,1.0986122886681098,4.060443010546419,7.611347717403621
0,0,1,0,1.0986122886681098,5.4638318050256105,8.922791623969637
0,1,0,0,1.0986122886681098,3.9318256327243257,7.170888478512505
0,0,0,1,0.6931471805599453,3.828641396489095,8.160803920954665
0,0,1,0,1.6094379124341003,4.875197323201151,9.224341891611996
0,0,1,0,0.6931471805599453,3.7612001156935624,6.90875477931522
0,1,0,0,1.3862943611198906,4.8283137373023015,7.601402334583733
0,0,1,0,1.6094379124341003,5.971261839790462,8.707978826622321
0,0,0,1,1.0986122886681098,4.61512051684126,8.266164436612492
0,1,0,0,1.0986122886681098,4.07753744390572,6.957497370876951
0,1,0,0,0.6931471805599453,3.258096538021482,6.957497370876951
0,0,1,0,1.0986122886681098,5.68697535633982,8.682877107057168
0,1,0,0,1.0986122886681098,4.174387269895637,7.696667081526462
0,0,1,0,0.6931471805599453,3.58351893845611,7.696667081526462
1,0,0,0,1.3862943611198906,4.7535901911063645,7.741099090035366
0,0,1,0,1.3862943611198906,4.836281906951478,7.8826922062890254
1,0,0,0,0.6931471805599453,3.828641396489095,13.304686600863562
0,0,1,0,1.0986122886681098,4.477336814478207,7.340186835320115
0,0,0,1,1.6094379124341003,5.929589143389895,8.94910546953925
0,0,0,1,1.791759469228055,6.052089168924417,9.433563920090563
0,0,0,1,1.0986122886681098,4.219507705176107,8.071218539969863
1,0,0,0,1.0986122886681098,4.174387269895637,7.1180162044653335
1,0,0,0,0.6931471805599453,3.6635616461296463,7.1316985104669115
1,0,0,0,1.0986122886681098,3.828641396489095,6.90875477931522
0,0,1,0,1.3862943611198906,4.709530201312334,7.390798521735676
0,0,0,1,1.3862943611198906,4.61512051684126,8.918784137975802
0,0,1,0,0.6931471805599453,3.713572066704308,7.313886831633462
0,0,0,1,1.3862943611198906,4.962844630259907,9.071193240566025
0,1,0,0,1.0986122886681098,4.2626798770413155,7.409136443920128
1,0,0,0,1.0986122886681098,3.713572066704308,7.208600337960199
0,1,0,0,1.0986122886681098,4.61512051684126,8.922791623969637
0,0,0,1,1.0986122886681098,4.330733340286331,7.762596048540069
1,0,0,0,1.0986122886681098,4.07753744390572,7.0909098220799835
1,0,0,0,0.6931471805599453,3.828641396489095,13.304686600863562
0,0,1,0,1.0986122886681098,3.9318256327243257,7.3783837129967145
0,0,0,1,1.0986122886681098,3.6375861597263857,8.343077871169383
0,0,1,0,1.0986122886681098,5.017279836814924,7.560601162768557
0,0,0,1,1.0986122886681098,4.07753744390572,8.068089626278244
0,0,0,1,1.3862943611198906,4.709530201312334,7.95892649305011
0,0,1,0,1.3862943611198906,5.673323267171493,8.918784137975802
1,0,0,0,1.0986122886681098,4.2626798770413155,13.710151153416941
0,0,1,0,0.6931471805599453,3.9318256327243257,7.719129840906732
0,1,0,0,0.6931471805599453,3.713572066704308,13.487007879880162
0,0,0,1,1.3862943611198906,4.762173934797756,8.071218539969863
0,1,0,0,1.6094379124341003,5.860786223465865,8.431853144249223
0,0,0,1,0.6931471805599453,3.58351893845611,7.650168700845001
1,0,0,0,1.0986122886681098,4.51085950651685,8.006700845440367
0,0,0,1,1.3862943611198906,5.1298987149230735,8.31164394850298
0,0,1,0,1.6094379124341003,5.700443573390687,8.987321812850125
0,0,0,1,1.3862943611198906,4.248495242049359,8.38958706681109
0,0,1,0,0.6931471805599453,3.6375861597263857,7.170888478512505
0,0,0,1,1.3862943611198906,4.248495242049359,7.448333860897476
0,1,0,0,1.3862943611198906,5.384495062789089,8.34212526333359
0,1,0,0,1.3862943611198906,4.02535169073515,7.0909098220799835
0,0,1,0,1.3862943611198906,4.2626798770413155,7.919719760924575
1,0,0,0,1.0986122886681098,5.993961427306569,7.107425474110705
1,0,0,0,1.0986122886681098,4.04305126783455,7.0909098220799835
0,1,0,0,1.0986122886681098,4.2626798770413155,7.462214939768189
0,1,0,0,1.6094379124341003,5.3981627015177525,7.650168700845001
0,0,0,1,1.3862943611198906,4.804021044733257,7.937731775260109
0,1,0,0,1.0986122886681098,4.23410650459726,7.550135342488429
0,1,0,0,1.0986122886681098,4.1588830833596715,7.1316985104669115
0,1,0,0,0.6931471805599453,4.51085950651685,6.90875477931522
1,0,0,0,1.0986122886681098,3.8918202981106265,7.340186835320115
1,0,0,0,0.6931471805599453,3.7612001156935624,13.795308871054397
0,0,1,0,1.0986122886681098,4.204692619390966,8.38958706681109
0,0,1,0,0.6931471805599453,4.04305126783455,8.420902531097951
1,0,0,0,1.3862943611198906,5.14166355650266,8.149890544402423
0,1,0,0,0.6931471805599453,5.081404364984463,13.45883704259595
1,0,0,0,1.0986122886681098,4.143134726391533,7.438971592395862
0,0,1,0,1.3862943611198906,4.61512051684126,8.507344855361422
0,0,1,0,0.6931471805599453,3.9318256327243257,7.467942332285852
0,1,0,0,1.0986122886681098,4.61512051684126,7.550135342488429
0,0,1,0,1.0986122886681098,4.51085950651685,7.783224016336037
0,0,1,0,1.0986122886681098,3.9889840465642745,7.601402334583733
0,0,1,0,1.3862943611198906,4.48863636973214,8.160803920954665
0,0,0,1,1.0986122886681098,5.017279836814924,7.989899374942939
0,0,1,0,1.0986122886681098,4.143134726391533,7.937731775260109
0,1,0,0,1.0986122886681098,4.189654742026425,8.068089626278244
0,1,0,0,1.0986122886681098,4.672828834461906,7.3783837129967145
0,0,1,0,1.6094379124341003,5.375278407684165,8.922791623969637
1,0,0,0,1.3862943611198906,4.418840607796598,8.101980731853192
0,0,1,0,1.0986122886681098,3.9318256327243257,7.696667081526462
0,1,0,0,1.3862943611198906,4.189654742026425,7.550135342488429
0,0,0,1,1.3862943611198906,4.574710978503383,7.601402334583733
1,0,0,0,1.3862943611198906,5.14166355650266,8.045908742270779
1,0,0,0,1.0986122886681098,4.3694478524670215,7.223295679562314
0,0,0,1,1.0986122886681098,4.2626798770413155,8.294299608857235
0,0,0,1,1.0986122886681098,4.564348191467836,8.229777750081887
0,0,1,0,1.3862943611198906,4.5217885770490405,8.131824785007195
0,1,0,0,1.3862943611198906,4.204692619390966,7.490529402060711
0,0,1,0,0.6931471805599453,4.007333185232471,7.1316985104669115
1,0,0,0,1.3862943611198906,4.394449154672439,8.131824785007195
1,0,0,0,0.6931471805599453,4.110873864173311,13.785052381406869
0,0,1,0,0.6931471805599453,3.7612001156935624,13.76421831620775
0,1,0,0,0.6931471805599453,3.4965075614664802,7.099201743553092
0,1,0,0,1.3862943611198906,4.356708826689592,7.754052639035757
0,0,0,1,1.0986122886681098,4.406719247264253,8.612685172875459
0,0,1,0,1.0986122886681098,4.219507705176107,8.014996894348302
1,0,0,0,0.6931471805599453,3.367295829986474,7.00397413672268
0,1,0,0,0.6931471805599453,3.4339872044851463,6.957497370876951
0,1,0,0,1.0986122886681098,4.31748811353631,7.170888478512505
1,0,0,0,1.0986122886681098,3.828641396489095,7.266128779556451
0,1,0,0,1.3862943611198906,4.795790545596741,8.033009498596668
1,0,0,0,1.0986122886681098,4.060443010546419,7.155396301896734
0,1,0,0,1.6094379124341003,5.0689042022202315,8.160803920954665
0,1,0,0,1.791759469228055,6.175867270105761,8.301769763117166
0,0,0,1,1.0986122886681098,3.9318256327243257,7.824445930877619
0,1,0,0,1.0986122886681098,3.8501476017100584,7.00397413672268
0,0,0,1,1.3862943611198906,4.418840607796598,7.972810784121404
0,1,0,0,1.3862943611198906,4.477336814478207,7.716460800176355
0,1,0,0,0.6931471805599453,3.912023005428146,7.783640596221253
0,1,0,0,1.3862943611198906,4.51085950651685,7.601402334583733
0,0,0,1,1.3862943611198906,4.624972813284271,8.434028950155469
1,0,0,0,1.0986122886681098,3.912023005428146,7.00397413672268
0,1,0,0,1.3862943611198906,4.51085950651685,7.979681302387741
0,0,0,1,0.6931471805599453,3.6635616461296463,7.75190533307861
0,1,0,0,0.6931471805599453,4.394449154672439,13.76421831620775
0,0,0,1,1.3862943611198906,5.303304908059076,8.263848131368906
0,0,0,1,0.6931471805599453,3.828641396489095,7.816416983691801
0,0,1,0,1.0986122886681098,4.31748811353631,8.475746001502063
0,0,1,0,1.3862943611198906,4.110873864173311,7.696667081526462
1,0,0,0,1.3862943611198906,4.948759890378168,7.696667081526462
0,0,0,1,0.6931471805599453,4.2626798770413155,8.366602832783736
0,1,0,0,1.0986122886681098,4.1588830833596715,7.444833273892193
0,0,1,0,0.6931471805599453,4.241326752570746,8.294299608857235
1,0,0,0,1.0986122886681098,4.2626798770413155,13.809493491674422
0,0,0,1,1.3862943611198906,5.049856007249537,8.45553053102413
1,0,0,0,1.0986122886681098,4.418840607796598,7.555381944240273
0,0,0,1,0.6931471805599453,3.7612001156935624,7.696667081526462
1,0,0,0,1.0986122886681098,5.707110264748875,8.922791623969637
0,1,0,0,1.0986122886681098,3.9512437185814275,7.346655163176539
0,0,1,0,1.0986122886681098,3.5553480614894135,7.313886831633462
1,0,0,0,1.0986122886681098,6.042632833682381,9.04793908261736
0,0,1,0,1.0986122886681098,4.060443010546419,7.00397413672268
0,0,1,0,1.6094379124341003,5.337538079701318,9.433563920090563
0,0,0,1,1.3862943611198906,4.290459441148391,7.3783837129967145
0,1,0,0,1.3862943611198906,4.23410650459726,7.421177528595393
0,0,1,0,1.3862943611198906,4.330733340286331,7.762596048540069
1,0,0,0,0.6931471805599453,3.58351893845611,7.099201743553092
0,0,0,1,1.3862943611198906,5.017279836814924,8.229777750081887
0,0,1,0,1.3862943611198906,5.802118375377063,9.61587214452889
1,0,0,0,1.3862943611198906,4.330733340286331,7.696667081526462
0,0,0,1,1.0986122886681098,4.04305126783455,7.039660349862076
0,1,0,0,1.791759469228055,5.517452896464707,8.974744612722734
