zona_leste,zona_norte,zona_oeste,zona_sul,quartos,areas,precos
0,1,0,0,1.6094379124341003,6.2166061010848646,8.853808274977197
1,0,0,0,0.6931471805599453,3.7612001156935624,13.641158361294979
0,0,1,0,1.6094379124341003,6.2166061010848646,9.472781556562168
1,0,0,0,1.0986122886681098,4.02535169073515,7.645397699428633
0,1,0,0,1.0986122886681098,4.1588830833596715,7.237778191923443
0,0,1,0,1.0986122886681098,4.30406509320417,7.886457270977689
0,1,0,0,1.0986122886681098,4.343805421853684,7.67368812926773
1,0,0,0,1.3862943611198906,4.290459441148391,7.650168700845001
0,1,0,0,0.6931471805599453,3.5553480614894135,7.1631723908466425
1,0,0,0,1.0986122886681098,3.9318256327243257,7.273092595999522
0,0,1,0,0.6931471805599453,4.543294782270004,8.174984532943087
0,0,1,0,1.0986122886681098,4.189654742026425,7.650168700845001
0,0,0,1,1.3862943611198906,4.51085950651685,7.8636512654486515
1,0,0,0,0.6931471805599453,4.2626798770413155,6.90875477931522
0,0,0,1,0.6931471805599453,4.219507705176107,8.612685172875459
0,0,0,1,0.6931471805599453,3.6375861597263857,7.601402334583733
0,1,0,0,0.6931471805599453,4.2626798770413155,13.304686600863562
1,0,0,0,1.0986122886681098,3.828641396489095,7.412160334945205
0,0,1,0,1.3862943611198906,5.602118820879701,8.655388690167637
0,1,0,0,0.6931471805599453,3.1354942159291497,13.670485941982712
0,0,1,0,1.0986122886681098,4.852030263919617,7.989899374942939
0,1,0,0,0.6931471805599453,3.044522437723423,13.76421831620775
0,0,0,1,1.3862943611198906,4.2626798770413155,7.783640596221253
0,0,0,1,1.3862943611198906,5.017279836814924,8.412054873292933
0,0,1,0,1.0986122886681098,4.836281906951478,8.476579508530941
0,0,1,0,1.0986122886681098,4.59511985013459,8.881975184248867
0,0,0,1,1.0986122886681098,4.394449154672439,7.601402334583733
1,0,0,0,1.0986122886681098,4.394449154672439,7.650168700845001
0,0,0,1,0.6931471805599453,3.332204510175204,7.403061091090091
1,0,0,0,1.3862943611198906,5.707110264748875,8.453401058328458
1,0,0,0,0.6931471805599453,3.5263605246161616,7.0909098220799835
0,0,0,1,1.3862943611198906,4.51085950651685,8.350193650720067
0,1,0,0,0.6931471805599453,3.828641396489095,7.060476365999801
0,0,1,0,1.0986122886681098,4.02535169073515,7.696667081526462
0,0,0,1,1.3862943611198906,4.61512051684126,7.972810784121404
0,1,0,0,0.6931471805599453,4.394449154672439,7.266128779556451
0,0,1,0,0.6931471805599453,3.367295829986474,8.085178748074537
0,0,1,0,1.3862943611198906,5.187385805840755,9.071193240566025
0,0,0,1,1.6094379124341003,4.844187086458591,7.671360923190644
1,0,0,0,1.0986122886681098,7.3783837129967145,9.90353755128617
0,0,1,0,1.3862943611198906,4.110873864173311,7.438971592395862
0,0,0,1,1.0986122886681098,4.110873864173311,7.1316985104669115
0,0,1,0,1.0986122886681098,3.9318256327243257,7.273092595999522
1,0,0,0,0.6931471805599453,4.04305126783455,6.90875477931522
0,1,0,0,0.6931471805599453,3.332204510175204,7.00397413672268
0,0,1,0,1.3862943611198906,5.123963979403259,8.922791623969637
0,0,1,0,1.0986122886681098,4.060443010546419,7.601402334583733
0,0,1,0,0.6931471805599453,3.784189633918261,8.019941687677365
0,1,0,0,1.0986122886681098,3.9889840465642745,7.412160334945205
0,0,0,1,1.3862943611198906,4.770684624465665,8.612685172875459
1,0,0,0,0.6931471805599453,3.828641396489095,13.399996629152975
1,0,0,0,1.0986122886681098,4.04305126783455,7.074116816197362
0,0,1,0,0.6931471805599453,4.836281906951478,8.584477938221834
0,0,0,1,1.0986122886681098,4.454347296253507,7.783640596221253
0,0,1,0,1.3862943611198906,4.6443908991413725,8.268988209506656
0,1,0,0,1.0986122886681098,3.828641396489095,7.409136443920128
0,0,0,1,0.6931471805599453,3.4657359027997265,7.00397413672268
0,1,0,0,1.0986122886681098,4.007333185232471,7.534228326274089
0,0,0,1,1.3862943611198906,5.111987788356544,8.294299608857235
0,1,0,0,1.0986122886681098,3.9318256327243257,6.90875477931522
0,1,0,0,0.6931471805599453,4.110873864173311,7.01301578963963
0,0,1,0,1.3862943611198906,4.1588830833596715,7.901377353792616
1,0,0,0,1.0986122886681098,4.189654742026425,7.496097345175956
1,0,0,0,0.6931471805599453,3.784189633918261,7.239214973779806
1,0,0,0,1.3862943611198906,4.709530201312334,7.919719760924575
1,0,0,0,1.0986122886681098,3.912023005428146,7.3783837129967145
0,0,1,0,1.0986122886681098,4.189654742026425,8.101980731853192
0,0,1,0,1.3862943611198906,4.7535901911063645,8.0774471493312
1,0,0,0,0.6931471805599453,3.828641396489095,7.438971592395862
0,0,1,0,1.3862943611198906,4.23410650459726,8.068089626278244
1,0,0,0,1.0986122886681098,3.9318256327243257,7.244941546337007
0,0,0,1,1.791759469228055,5.6131281063880705,7.697121317282625
0,0,0,1,1.0986122886681098,4.2626798770413155,8.537191877922927
0,1,0,0,1.0986122886681098,4.110873864173311,7.696667081526462
1,0,0,0,1.0986122886681098,7.186144304522325,9.61587214452889
1,0,0,0,0.6931471805599453,5.707110264748875,8.922791623969637
0,1,0,0,0.6931471805599453,3.4339872044851463,7.107425474110705
0,0,0,1,1.3862943611198906,4.2626798770413155,7.313886831633462
0,0,1,0,1.0986122886681098,4.356708826689592,7.601402334583733
1,0,0,0,1.0986122886681098,3.7376696182833684,7.696667081526462
0,0,1,0,1.6094379124341003,5.198497031265826,8.101980731853192
0,1,0,0,1.0986122886681098,3.367295829986474,7.208600337960199
1,0,0,0,1.0986122886681098,5.676753802268282,9.472781556562168
0,1,0,0,0.6931471805599453,3.044522437723423,7.416378479192928
0,0,1,0,1.3862943611198906,5.318119993844216,7.273092595999522
0,0,0,1,0.6931471805599453,3.332204510175204,8.068089626278244
0,0,1,0,1.0986122886681098,4.060443010546419,8.366602832783736
0,0,1,0,1.0986122886681098,3.9889840465642745,7.696667081526462
0,0,1,0,1.0986122886681098,4.23410650459726,7.3783837129967145
1,0,0,0,1.0986122886681098,4.653960350157523,8.03947991910045
0,1,0,0,1.3862943611198906,4.553876891600541,7.193685818395112
0,1,0,0,0.6931471805599453,3.4965075614664802,7.215975002651466
0,0,1,0,1.3862943611198906,4.174387269895637,7.696667081526462
0,1,0,0,1.0986122886681098,3.970291913552122,7.266128779556451
0,0,1,0,1.0986122886681098,4.74493212836325,8.412054873292933
1,0,0,0,1.0986122886681098,4.110873864173311,7.151485463904735
1,0,0,0,0.6931471805599453,3.58351893845611,13.304686600863562
0,1,0,0,1.0986122886681098,4.23410650459726,7.886457270977689
0,0,0,1,1.0986122886681098,4.07753744390572,7.550135342488429
0,0,1,0,1.0986122886681098,3.8066624897703196,7.438971592395862
0,1,0,0,1.0986122886681098,3.871201010907891,6.90875477931522
0,1,0,0,0.6931471805599453,3.828641396489095,7.8636512654486515
0,1,0,0,1.0986122886681098,3.8918202981106265,7.3783837129967145
0,0,0,1,1.0986122886681098,4.672828834461906,7.937731775260109
0,0,0,1,1.3862943611198906,4.927253685157205,8.682877107057168
0,1,0,0,1.0986122886681098,4.02535169073515,13.795308871054397
0,1,0,0,1.3862943611198906,4.2626798770413155,7.2868764117507
0,1,0,0,1.0986122886681098,5.707110264748875,7.824445930877619
1,0,0,0,0.6931471805599453,2.9444389791664403,7.088408778675395
0,0,1,0,1.0986122886681098,4.31748811353631,8.366602832783736
0,0,0,1,1.0986122886681098,4.51085950651685,7.313886831633462
0,0,0,1,1.6094379124341003,5.4116460518550396,8.662331957082475
0,0,0,1,1.0986122886681098,4.219507705176107,8.24301946898925
0,0,1,0,1.0986122886681098,3.713572066704308,7.00397413672268
0,1,0,0,1.0986122886681098,5.5254529391317835,7.824445930877619
0,0,1,0,1.0986122886681098,4.04305126783455,8.160803920954665
0,0,1,0,1.3862943611198906,5.187385805840755,8.922791623969637
1,0,0,0,1.0986122886681098,3.9318256327243257,6.90875477931522
1,0,0,0,1.3862943611198906,4.394449154672439,7.313886831633462
0,0,1,0,1.3862943611198906,4.110873864173311,7.650168700845001
0,0,1,0,1.3862943611198906,4.143134726391533,7.650168700845001
0,0,0,1,1.3862943611198906,4.394449154672439,7.791935956938058
1,0,0,0,1.0986122886681098,4.189654742026425,7.914252278742441
0,0,0,1,1.0986122886681098,4.219507705176107,7.650168700845001
0,1,0,0,1.3862943611198906,4.3694478524670215,6.999422467507961
0,0,0,1,0.6931471805599453,3.713572066704308,7.591357046698551
0,0,1,0,1.3862943611198906,4.875197323201151,8.160803920954665
0,0,0,1,1.0986122886681098,4.290459441148391,8.294299608857235
0,1,0,0,0.6931471805599453,3.58351893845611,7.039660349862076
0,0,0,1,0.6931471805599453,3.8918202981106265,8.068089626278244
0,0,1,0,0.6931471805599453,3.7376696182833684,8.229777750081887
0,1,0,0,1.3862943611198906,5.303304908059076,8.101980731853192
0,0,0,1,1.3862943611198906,5.1298987149230735,7.919719760924575
0,0,0,1,1.0986122886681098,4.330733340286331,7.901377353792616
0,0,1,0,1.0986122886681098,4.532599493153256,7.313886831633462
0,1,0,0,0.6931471805599453,3.6109179126442243,13.592368256649284
0,0,0,1,1.6094379124341003,4.844187086458591,8.101980731853192
0,0,1,0,1.6094379124341003,5.2832037287379885,8.987321812850125
1,0,0,0,1.0986122886681098,3.970291913552122,6.90875477931522
1,0,0,0,1.0986122886681098,5.680172609017068,8.962007209588313
0,0,0,1,1.0986122886681098,4.1588830833596715,7.565793282428515
0,0,0,1,0.6931471805599453,3.5263605246161616,7.00397413672268
1,0,0,0,1.0986122886681098,4.219507705176107,7.496097345175956
1,0,0,0,1.3862943611198906,5.5254529391317835,8.412054873292933
0,0,0,1,1.3862943611198906,5.003946305945459,9.35452729228868
1,0,0,0,1.0986122886681098,4.795790545596741,7.937731775260109
0,0,1,0,1.0986122886681098,4.2626798770413155,8.922791623969637
0,1,0,0,1.0986122886681098,3.784189633918261,7.438971592395862
0,1,0,0,0.6931471805599453,4.110873864173311,7.170888478512505
1,0,0,0,1.0986122886681098,4.2626798770413155,7.0909098220799835
0,1,0,0,1.3862943611198906,4.770684624465665,7.518064181233078
0,1,0,0,0.6931471805599453,3.4965075614664802,7.215975002651466
1,0,0,0,1.0986122886681098,4.174387269895637,6.90875477931522
1,0,0,0,0.6931471805599453,3.9318256327243257,7.640603826393634
0,0,0,1,1.3862943611198906,6.066108090103747,8.922791623969637
0,0,1,0,1.3862943611198906,4.454347296253507,8.101980731853192
1,0,0,0,0.6931471805599453,4.174387269895637,7.00397413672268
0,1,0,0,0.6931471805599453,3.58351893845611,13.304686600863562
0,0,1,0,1.0986122886681098,3.9318256327243257,7.601402334583733
0,0,1,0,0.6931471805599453,3.828641396489095,7.741099090035366
0,1,0,0,1.0986122886681098,5.707110264748875,8.922791623969637
1,0,0,0,1.0986122886681098,4.110873864173311,7.3727463664043285
0,0,0,1,1.0986122886681098,4.59511985013459,7.824445930877619
0,1,0,0,1.0986122886681098,4.189654742026425,8.006700845440367
0,0,0,1,1.3862943611198906,5.111987788356544,8.414274137408396
0,1,0,0,1.3862943611198906,4.204692619390966,7.534228326274089
0,0,1,0,1.0986122886681098,4.61512051684126,7.901377353792616
1,0,0,0,1.0986122886681098,4.189654742026425,13.774689605110144
1,0,0,0,1.0986122886681098,4.04305126783455,7.550135342488429
0,0,0,1,0.6931471805599453,3.8066624897703196,8.006700845440367
0,0,0,1,0.6931471805599453,3.828641396489095,8.294299608857235
0,1,0,0,1.0986122886681098,4.248495242049359,7.518064181233078
1,0,0,0,0.6931471805599453,3.713572066704308,13.369225017834633
0,0,1,0,1.3862943611198906,5.545177444479562,8.19450550976564
0,0,0,1,1.0986122886681098,3.9318256327243257,7.824445930877619
0,0,1,0,1.0986122886681098,4.394449154672439,8.131824785007195
0,0,0,1,1.6094379124341003,6.171700597410915,8.31898612539206
0,0,0,1,1.0986122886681098,4.51085950651685,7.473637108496206
0,0,0,1,1.0986122886681098,4.007333185232471,7.599901959208498
1,0,0,0,1.0986122886681098,4.382026634673881,7.878912912297133
0,0,0,1,0.6931471805599453,3.8918202981106265,8.38958706681109
0,0,1,0,1.0986122886681098,3.9512437185814275,8.304247465078474
1,0,0,0,1.3862943611198906,4.709530201312334,8.101980731853192
0,1,0,0,1.3862943611198906,4.3694478524670215,7.438971592395862
0,1,0,0,0.6931471805599453,3.367295829986474,7.601402334583733
0,0,1,0,1.3862943611198906,4.454347296253507,7.796057974316123
0,0,1,0,1.0986122886681098,3.713572066704308,7.313886831633462
0,0,1,0,0.6931471805599453,3.6375861597263857,8.268988209506656
0,1,0,0,1.0986122886681098,3.9512437185814275,7.450660796211539
0,0,1,0,1.0986122886681098,4.564348191467836,8.612685172875459
1,0,0,0,1.6094379124341003,5.081404364984463,7.834788107388194
0,0,1,0,0.6931471805599453,3.4657359027997265,7.438971592395862
0,0,1,0,1.0986122886681098,4.454347296253507,8.648396877031582
0,1,0,0,1.3862943611198906,4.574710978503383,7.8636512654486515
1,0,0,0,0.6931471805599453,3.713572066704308,13.652992804936396
0,0,0,1,1.3862943611198906,4.290459441148391,7.496097345175956
0,0,1,0,1.0986122886681098,4.51085950651685,8.881975184248867
0,0,1,0,1.3862943611198906,4.795790545596741,8.45553053102413
0,0,1,0,0.6931471805599453,3.58351893845611,8.434028950155469
0,0,1,0,0.6931471805599453,3.044522437723423,7.1316985104669115
1,0,0,0,1.0986122886681098,4.02535169073515,7.523481312573497
0,0,1,0,1.0986122886681098,4.23410650459726,7.3783837129967145
1,0,0,0,1.3862943611198906,5.351858133476067,8.987321812850125
0,0,0,1,1.6094379124341003,5.521460917862246,9.105090961257085
0,0,0,1,1.3862943611198906,5.707110264748875,8.497194544909547
0,0,0,1,1.0986122886681098,4.04305126783455,7.5126175446745105
1,0,0,0,1.0986122886681098,4.51085950651685,7.496097345175956
0,0,1,0,1.3862943611198906,4.110873864173311,7.467942332285852
1,0,0,0,1.0986122886681098,4.174387269895637,13.592368256649284
0,0,0,1,1.0986122886681098,3.912023005428146,7.576097340623111
0,0,1,0,1.0986122886681098,4.442651256490317,7.615791072035833
0,0,0,1,0.6931471805599453,3.8066624897703196,7.496097345175956
0,0,1,0,1.3862943611198906,4.110873864173311,7.467942332285852
0,0,1,0,1.6094379124341003,5.564520407322694,8.922791623969637
0,0,0,1,1.3862943611198906,5.438079308923196,9.488047863280759
0,1,0,0,1.0986122886681098,3.9318256327243257,7.244941546337007
0,0,1,0,1.3862943611198906,5.3471075307174685,8.517393171418904
1,0,0,0,1.0986122886681098,4.23410650459726,13.76421831620775
0,0,0,1,1.3862943611198906,4.709530201312334,8.268988209506656
0,0,0,1,1.0986122886681098,4.442651256490317,8.922791623969637
0,1,0,0,1.0986122886681098,3.970291913552122,7.201170883281678
0,1,0,0,0.6931471805599453,3.9318256327243257,6.93828448401696
0,1,0,0,1.0986122886681098,3.970291913552122,7.201170883281678
0,0,1,0,1.3862943611198906,4.709530201312334,8.188966863648876
0,0,0,1,1.791759469228055,6.55250788703459,9.448096635658239
0,0,0,1,1.0986122886681098,4.189654742026425,8.064950891749143
0,0,0,1,1.3862943611198906,4.174387269895637,7.901377353792616
0,1,0,0,1.0986122886681098,4.948759890378168,7.418180822726788
0,0,0,1,1.0986122886681098,4.2626798770413155,8.101980731853192
0,1,0,0,1.0986122886681098,3.970291913552122,7.696667081526462
0,0,1,0,0.6931471805599453,4.2626798770413155,8.014996894348302
1,0,0,0,1.0986122886681098,3.9318256327243257,7.696667081526462
0,0,1,0,1.3862943611198906,4.5217885770490405,7.824445930877619
1,0,0,0,0.6931471805599453,3.367295829986474,7.244941546337007
0,0,0,1,1.791759469228055,5.4638318050256105,8.507344855361422
0,1,0,0,1.0986122886681098,4.060443010546419,7.664346632098617
1,0,0,0,1.0986122886681098,3.9318256327243257,7.0909098220799835
0,1,0,0,1.0986122886681098,4.290459441148391,7.146772179452637
1,0,0,0,1.3862943611198906,4.110873864173311,7.3783837129967145
1,0,0,0,1.0986122886681098,4.418840607796598,7.523481312573497
0,1,0,0,1.3862943611198906,4.219507705176107,7.7279755421055585
0,1,0,0,1.0986122886681098,4.330733340286331,7.0909098220799835
1,0,0,0,1.0986122886681098,4.330733340286331,7.303843225277705
0,1,0,0,0.6931471805599453,4.51085950651685,7.937731775260109
0,1,0,0,1.3862943611198906,5.0238805208462765,8.922791623969637
0,0,0,1,1.0986122886681098,4.31748811353631,7.601402334583733
1,0,0,0,1.0986122886681098,4.110873864173311,7.151485463904735
0,0,0,1,0.6931471805599453,4.04305126783455,7.413970290190444
0,0,0,1,1.3862943611198906,5.017279836814924,8.101980731853192
0,0,0,1,1.3862943611198906,5.375278407684165,8.0959035329611
0,1,0,0,1.3862943611198906,4.61512051684126,7.886457270977689
0,1,0,0,1.0986122886681098,4.454347296253507,7.409136443920128
0,0,1,0,1.3862943611198906,5.220355825078324,8.343077871169383
0,0,1,0,1.0986122886681098,3.9318256327243257,7.783640596221253
0,1,0,0,1.0986122886681098,4.51085950651685,7.3783837129967145
0,0,0,1,1.0986122886681098,4.2626798770413155,8.188966863648876
0,0,0,1,1.3862943611198906,4.727387818712341,8.412054873292933
0,0,1,0,1.0986122886681098,3.9318256327243257,7.542213463193403
0,1,0,0,1.0986122886681098,4.709530201312334,7.696667081526462
0,0,1,0,1.791759469228055,5.707110264748875,9.61587214452889
1,0,0,0,1.0986122886681098,6.398594934535208,8.962007209588313
1,0,0,0,0.6931471805599453,3.332204510175204,7.00397413672268
0,0,0,1,1.3862943611198906,4.127134385045092,7.741099090035366
0,0,0,1,1.0986122886681098,3.970291913552122,7.696667081526462
0,1,0,0,1.0986122886681098,4.143134726391533,7.346655163176539
0,0,0,1,1.3862943611198906,4.442651256490317,8.630700432209832
0,0,1,0,1.0986122886681098,3.912023005428146,7.577633832602728
0,1,0,0,1.0986122886681098,3.8918202981106265,7.244941546337007
0,0,0,1,0.6931471805599453,4.189654742026425,7.155396301896734
0,0,0,1,1.3862943611198906,4.762173934797756,7.601402334583733
0,0,1,0,0.6931471805599453,3.5553480614894135,7.937731775260109
0,0,0,1,1.3862943611198906,4.2626798770413155,8.507344855361422
0,0,1,0,1.0986122886681098,4.04305126783455,7.791935956938058
1,0,0,0,1.3862943611198906,4.110873864173311,7.170888478512505
0,0,1,0,1.0986122886681098,4.330733340286331,7.266128779556451
0,0,0,1,0.6931471805599453,3.58351893845611,7.327123292259293
0,1,0,0,1.0986122886681098,4.07753744390572,7.048386408721883
1,0,0,0,1.0986122886681098,5.198497031265826,8.294299608857235
0,0,0,1,1.0986122886681098,4.532599493153256,8.517393171418904
0,0,1,0,1.0986122886681098,5.484796933490655,8.922791623969637
0,0,1,0,1.3862943611198906,4.31748811353631,7.824445930877619
0,1,0,0,0.6931471805599453,3.828641396489095,7.3783837129967145
0,0,0,1,0.6931471805599453,3.8918202981106265,7.601402334583733
1,0,0,0,1.0986122886681098,4.189654742026425,7.269616749608169
0,1,0,0,1.0986122886681098,4.290459441148391,7.43307534889858
0,0,1,0,0.6931471805599453,3.9318256327243257,8.006700845440367
0,0,0,1,1.6094379124341003,5.25227342804663,8.382747094863314
0,1,0,0,1.0986122886681098,8.461469042643875,11.461642696843066
0,1,0,0,0.6931471805599453,4.04305126783455,7.170888478512505
0,0,0,1,1.3862943611198906,4.442651256490317,7.751475318021456
1,0,0,0,0.6931471805599453,4.61512051684126,7.00397413672268
0,1,0,0,1.0986122886681098,4.189654742026425,7.591357046698551
0,1,0,0,1.0986122886681098,3.970291913552122,7.266827347520591
0,0,1,0,1.6094379124341003,4.955827057601261,8.263848131368906
0,0,1,0,1.0986122886681098,4.356708826689592,8.080546965824498
0,0,1,0,1.3862943611198906,4.2626798770413155,7.438971592395862
0,0,0,1,1.3862943611198906,5.303304908059076,8.294299608857235
0,0,1,0,1.3862943611198906,5.153291594497779,8.922791623969637
0,0,1,0,1.3862943611198906,4.919980925828125,8.612685172875459
0,0,0,1,1.0986122886681098,4.61512051684126,7.313886831633462
0,1,0,0,0.6931471805599453,3.258096538021482,6.957497370876951
1,0,0,0,1.3862943611198906,4.0943445622221,7.791935956938058
0,0,0,1,1.3862943611198906,4.844187086458591,8.268988209506656
0,0,1,0,1.3862943611198906,4.174387269895637,7.2305631534092925
0,1,0,0,1.0986122886681098,4.07753744390572,7.438971592395862
1,0,0,0,1.0986122886681098,3.828641396489095,7.00397413672268
0,0,1,0,1.0986122886681098,4.553876891600541,8.101980731853192
0,1,0,0,1.0986122886681098,4.143134726391533,7.170888478512505
0,0,1,0,1.0986122886681098,3.871201010907891,8.160803920954665
0,1,0,0,0.6931471805599453,3.8918202981106265,13.753636218075409
0,0,0,1,1.0986122886681098,3.9318256327243257,7.664346632098617
0,1,0,0,0.6931471805599453,3.784189633918261,7.427144133408616
1,0,0,0,1.0986122886681098,3.713572066704308,7.972810784121404
0,1,0,0,1.0986122886681098,3.9318256327243257,6.90875477931522
0,1,0,0,0.6931471805599453,3.5553480614894135,7.155396301896734
0,0,1,0,0.6931471805599453,2.772588722239781,13.68767832281738
1,0,0,0,1.0986122886681098,7.313886831633462,9.729193687429403
0,0,0,1,0.6931471805599453,4.007333185232471,7.989899374942939
1,0,0,0,1.0986122886681098,4.04305126783455,7.696667081526462
0,1,0,0,1.0986122886681098,7.048386408721883,10.177362240256695
1,0,0,0,1.3862943611198906,5.351858133476067,8.507344855361422
1,0,0,0,1.3862943611198906,4.219507705176107,7.783640596221253
1,0,0,0,1.0986122886681098,6.398594934535208,8.974744612722734
0,1,0,0,1.0986122886681098,3.9318256327243257,7.741099090035366
0,1,0,0,0.6931471805599453,3.713572066704308,7.00397413672268
1,0,0,0,1.3862943611198906,4.04305126783455,7.0909098220799835
0,0,1,0,1.3862943611198906,4.23410650459726,7.696667081526462
0,1,0,0,1.0986122886681098,5.017279836814924,8.922791623969637
1,0,0,0,1.0986122886681098,4.290459441148391,8.071218539969863
0,1,0,0,1.0986122886681098,4.007333185232471,8.03947991910045
1,0,0,0,0.6931471805599453,3.58351893845611,7.266128779556451
0,0,1,0,1.0986122886681098,4.2626798770413155,7.878912912297133
0,0,1,0,1.6094379124341003,5.14166355650266,9.024131268455035
0,0,0,1,1.6094379124341003,5.017279836814924,7.696667081526462
0,0,1,0,1.3862943611198906,4.5217885770490405,8.330381569349418
1,0,0,0,1.0986122886681098,4.394449154672439,7.95892649305011
0,0,0,1,1.0986122886681098,4.04305126783455,7.696667081526462
1,0,0,0,1.0986122886681098,4.02535169073515,7.237778191923443
0,1,0,0,0.6931471805599453,3.6635616461296463,13.527829818844937
1,0,0,0,1.0986122886681098,4.875197323201151,7.783640596221253
0,0,1,0,1.3862943611198906,5.25227342804663,8.853808274977197
0,0,1,0,1.3862943611198906,5.293304824724492,8.922791623969637
0,1,0,0,1.0986122886681098,3.9318256327243257,7.438971592395862
0,0,0,1,0.6931471805599453,2.772588722239781,7.136483208590247
0,0,0,1,1.3862943611198906,4.30406509320417,8.131824785007195
0,0,0,1,1.3862943611198906,4.61512051684126,8.294299608857235
0,0,0,1,0.6931471805599453,3.5263605246161616,7.696667081526462
0,0,1,0,1.3862943611198906,5.062595033026967,8.006700845440367
0,1,0,0,1.0986122886681098,3.6375861597263857,7.450660796211539
0,0,1,0,1.0986122886681098,3.8501476017100584,7.601402334583733
0,0,1,0,0.6931471805599453,3.4657359027997265,7.496097345175956
1,0,0,0,1.0986122886681098,3.8501476017100584,7.438971592395862
0,0,0,1,0.6931471805599453,3.828641396489095,7.741099090035366
0,0,1,0,1.3862943611198906,5.017279836814924,7.937731775260109
0,0,1,0,1.0986122886681098,3.9318256327243257,8.003363058629947
1,0,0,0,1.0986122886681098,3.784189633918261,7.0909098220799835
0,0,1,0,1.6094379124341003,4.983606621708336,8.922791623969637
0,1,0,0,1.3862943611198906,4.1588830833596715,6.985641817639208
1,0,0,0,0.6931471805599453,3.9318256327243257,7.0909098220799835
1,0,0,0,1.0986122886681098,3.9512437185814275,6.90875477931522
0,0,1,0,1.3862943611198906,4.543294782270004,8.45553053102413
1,0,0,0,0.6931471805599453,3.9318256327243257,13.122365377402328
1,0,0,0,1.0986122886681098,3.871201010907891,13.795308871054397
1,0,0,0,1.0986122886681098,4.61512051684126,7.601402334583733
1,0,0,0,1.3862943611198906,4.31748811353631,7.741099090035366
0,1,0,0,1.0986122886681098,6.46302945692067,8.665785595466064
1,0,0,0,1.0986122886681098,4.6913478822291435,7.3783837129967145
0,0,0,1,0.6931471805599453,3.784189633918261,7.856319571406588
0,0,0,1,1.0986122886681098,4.48863636973214,8.071218539969863
0,1,0,0,1.0986122886681098,4.2626798770413155,8.131824785007195
1,0,0,0,1.3862943611198906,5.993961427306569,8.968396191198256
0,1,0,0,1.3862943611198906,4.31748811353631,7.244941546337007
0,0,1,0,1.0986122886681098,4.2626798770413155,8.294299608857235
0,0,0,1,1.0986122886681098,3.828641396489095,7.438971592395862
1,0,0,0,1.0986122886681098,3.8066624897703196,7.0909098220799835
0,0,1,0,0.6931471805599453,3.4339872044851463,7.527255919373784
1,0,0,0,0.6931471805599453,3.2188758248682006,13.384729180332174
0,1,0,0,1.0986122886681098,4.61512051684126,7.58629630715272
0,0,0,1,1.0986122886681098,4.31748811353631,7.523481312573497
0,1,0,0,1.0986122886681098,4.330733340286331,8.24301946898925
1,0,0,0,0.6931471805599453,3.4339872044851463,7.346655163176539
0,0,1,0,1.0986122886681098,4.330733340286331,7.901377353792616
0,0,1,0,1.0986122886681098,4.574710978503383,8.160803920954665
0,0,1,0,1.0986122886681098,4.04305126783455,7.550135342488429
1,0,0,0,1.0986122886681098,3.713572066704308,7.0909098220799835
0,1,0,0,0.6931471805599453,3.5553480614894135,13.76421831620775
0,0,0,1,0.6931471805599453,3.5263605246161616,8.03947991910045
0,1,0,0,1.0986122886681098,3.970291913552122,7.438971592395862
0,0,0,1,1.3862943611198906,4.61512051684126,7.696667081526462
0,1,0,0,0.6931471805599453,3.4339872044851463,13.28787951079572
0,0,1,0,0.6931471805599453,3.1354942159291497,13.384729180332174
1,0,0,0,1.3862943611198906,5.484796933490655,8.006700845440367
1,0,0,0,1.3862943611198906,4.454347296253507,7.244941546337007
1,0,0,0,1.0986122886681098,4.795790545596741,7.836369760545124
1,0,0,0,1.0986122886681098,4.6913478822291435,7.926602599181384
0,0,1,0,0.6931471805599453,3.713572066704308,8.200837258379849
0,0,1,0,1.6094379124341003,5.942799375126701,9.271529540288606
0,1,0,0,1.0986122886681098,3.828641396489095,7.496097345175956
0,0,1,0,0.6931471805599453,3.828641396489095,7.0909098220799835
0,0,1,0,1.0986122886681098,3.9889840465642745,7.473637108496206
1,0,0,0,0.6931471805599453,3.4339872044851463,13.554147092530322
0,0,0,1,1.3862943611198906,4.61512051684126,8.412054873292933
0,0,0,1,1.0986122886681098,4.007333185232471,7.532623618788788
1,0,0,0,1.3862943611198906,4.30406509320417,7.048386408721883
0,0,0,1,1.0986122886681098,4.23410650459726,7.8636512654486515
0,1,0,0,0.6931471805599453,3.5553480614894135,7.193685818395112
0,0,0,1,0.6931471805599453,3.5553480614894135,7.824445930877619
0,0,0,1,1.3862943611198906,4.584967478670572,8.101980731853192
1,0,0,0,1.0986122886681098,4.189654742026425,7.155396301896734
0,0,0,1,1.0986122886681098,4.189654742026425,7.856319571406588
0,0,1,0,1.0986122886681098,4.31748811353631,8.068089626278244
0,1,0,0,1.0986122886681098,4.454347296253507,7.824445930877619
0,0,0,1,1.3862943611198906,5.198497031265826,8.987321812850125
0,1,0,0,1.0986122886681098,3.58351893845611,6.976348070447749
0,0,0,1,0.6931471805599453,3.6635616461296463,7.640603826393634
0,0,1,0,0.6931471805599453,3.5553480614894135,7.719129840906732
0,1,0,0,1.0986122886681098,4.04305126783455,7.300472814267799
0,0,0,1,1.3862943611198906,5.303304908059076,8.577535420422398
